barbora_uid,barbora_name,barbora_brand,barbora_size,match_uid,match_name,match_brand,match_size,match_ean,store,similarity,size_diff_pct,tier
a95ce1829f5b949cad54726056574956,Liköör COINTREAU 40% 500ml,COINTREAU,500ml,3035542011365,Cointreau liköör 40%vol 500ml,Cointreau,500 ml,3035542011365,prisma,0.9434,0.0,strong
a981055ba593eeb00b9ef1226240beaf,Maksapasteet RANNAROOTSI 240g,RANNAROOTSI,240g,4740296002659,"Maksapasteet, RANNAROOTSI, 240 g",Rannarootsi,240 g,4740296002659,prisma,0.7945,0.0,medium
aa5fe5b4beec85adbe5580b9fbff6bac,Hele õlu PILSNER URQUELL 4.4% 500ml prk,PILSNER URQUELL,,4744485010890,"Pilsner Urquell õlu 4,4%vol 500ml",Pilsner Urquell,500 ml,4744485010890,prisma,0.8571,,medium
ab76f3c8390fbf829caca05a7dd689b1,Klassikaline pesto FILIPPO BERIO 190g,FILIPPO BERIO,190g,8002210112445,Filippo Berio klassikaline pesto 190 g,Filippo Berio,190 g,8002210112445,prisma,0.9867,0.0,strong
ac466cba39bd1e4e8ff9fbeb5a84b5f2,"Või MO SAAREMAA 82%, 200g",MO SAAREMAA,200g,4740153010001,"Mo Saaremaa Või 82%, 200 g",Mo Saaremaa,200 g,4740153010001,prisma,0.9804,0.0,strong
aca73880943c92653ef5df9faaca001f,"Rukkitasku EESTI PAGAR, 340g",EESTI PAGAR,340g,4740086009820,Eesti Pagar Rukkitasku 340 G,Eesti Pagar,340 g,4740086009820,prisma,0.9032,0.0,strong
ad131c7f618af124e212a6f2044c15be,KPN- vein GRAN CASTILLO CabSauv.750ml,GRAN CASTILLO,750ml,4740158001936,Gran Castillo Cabernet Sauvignon vein 12%vol 750ml,Gran Castillo,750 ml,4740158001936,prisma,0.6545,0.0,weak
ad239d4f5533c589c5190e5b503864c6,Vesi Aura Fruit õuna kasemahlaga 1.5l,AURA FRUIT,5l,4740098083924,"Aura Fruit kasemahlaga õunamaitseline vesi 1,5L",Aura Fruit,1.5 l,4740098083924,prisma,0.9412,70.0,strong
aeaec3ba7587ecda38b6a61b1b7413c9,"Biskviit EESTI PAGAR, 400g",EESTI PAGAR,400g,4740086012677,"Biskviit, EESTI PAGAR, 400 g",Eesti Pagar,400 g,4740086012677,prisma,0.9394,0.0,strong
aecc5d853313ab7ff6015a87500c6c5d,"Jogurt ALMA mango-virsik laktoosiv.,900g",ALMA,900g,4740125525304,Alma jogurt mango-virsik puuviljadest suhkrutega laktoosivaba 900g,Alma,900 g,4740125525304,prisma,0.75,0.0,medium
aef880371bba649513d69cbb26b35d80,Smuuti AURA Aprikoos-Banaani-Porg. 330ml,AURA,330ml,4740098091516,"Smuuti aprikoosi-banaani-porgandi, AURA, 330 ml",Aura,330 ml,4740098091516,prisma,0.8261,0.0,medium
af3b5d31acf30f7513f2b550f44fbb35,Must rukkileib EESTI PAGAR 390g,EESTI PAGAR,390g,4740086012196,Eesti Pagar Must Rukkileib 390 G,Eesti Pagar,390 g,4740086012196,prisma,0.9841,0.0,strong
af740fef5a9508f3979cd8631ebf367c,Muu piiritusj. STAR DOLLAR 3* 30% 200ml,STAR DOLLAR,200ml,4033209008047,Star Dollar 3 Golden Harmony Muu Piiritusjook 30%vol 200ml,Star Dollar,200 ml,4033209008047,prisma,0.7708,0.0,medium
b0c4d3dc213d92454f47470adeef5101,"Kohvioad LAVAZZA Crema e Aroma,1kg",LAVAZZA,1kg,8000070024441,Lavazza kohvioad Crema E Aroma 1 kg,Lavazza,1 kg,8000070024441,prisma,0.9275,0.0,strong
b4ec246fa13f060875b2c65e17478379,"Täispiim FARMI 3,6-4,2%, 2L",FARMI,2L,4740113090555,"Farmi täispiim 3,6%-4,2%, 1l",Farmi,1 l,4740113090555,prisma,0.9455,50.0,strong
b51d4cc942ae7d38590793045162c96f,Liköör JÄGERMEISTER 35% 700ml,JÄGERMEISTER,700ml,4067700013019,Jägermeister liköör 35%vol 700ml,Jägermeister,700 ml,4067700013019,prisma,0.9492,0.0,strong
b602cc92a9e69b3eafdcdfb44a73fe2d,"Külmsupp koduaiaürtidega FARMI pure,750g",FARMI,750g,4740113093051,"Farmi külmsupp koduaiaürtidega, 750 g",Farmi,750 g,4740113093051,prisma,0.9091,0.0,strong
b6fe1e756708e392d92c72be386ab621,Keefirijook maasika-vanilje HELLUS 1kg,HELLUS,1kg,4740036017936,"Keefirijook maasika-vanilje, HELLUS, 1 kg",Hellus,1 kg,4740036017936,prisma,0.8837,0.0,medium
b77e4fbe75f68570ca6419c347a8fd63,Õuna-Kirsijook LIMPA 250ml,LIMPA,250ml,4740098091264,Limpa õuna-kirsijook 250ml,Limpa,250 ml,4740098091264,prisma,1.0,0.0,strong
b8d524b1f4620475d67b8a0af387efc6,Karastusjook SPRITE 500ml,SPRITE,500ml,47407121,Sprite karastusjook 500ml,Sprite,500 ml,47407121,prisma,1.0,0.0,strong
ba455fd5de9b655b07cc1554ce096064,Muu piir.jook IMPERIAL XII VS 30%500ml,IMPERIAL XII,500ml,4770047235845,"Imperial XII VS muu piiritusjook 30%vol 500ml, PET",Imperial XII,500 ml,4770047235845,prisma,0.8409,0.0,medium
bb0b7a44c57c55a909c95d0cbb15ac5e,"Külmutatud viineripirukas EP, 1,2 kg",EESTI PAGAR,1200,4740086013568,"Eesti Pagar Viineripirukas XL 1,2 kg",Eesti Pagar,1.2 kg,4740086013568,prisma,0.9565,,strong
bcd9588b2154c9e3704234935e27ae7a,"Pealinna kook EESTI PAGAR, 1.1kg",EESTI PAGAR,1kg,4740086006782,"Eesti Pagar Pealinna Kook 1,1 KG",Eesti Pagar,1.1 kg,4740086006782,prisma,0.8857,9.09,medium
