product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected,food_group_corrected_prev,new_sub_code_prev,confidence
6669,Rannamoisa Broileri Kintsuliha 500G,Rannamoisa Broileri,500 g,meat_fish,"Coop, Prisma, Selver",,meat_poultry,meat_fish,meat_fish,meat_poultry,high
4467,Rannamõisa Hakklihasegu Kanafileest 450 G,Rannamõisa Hakklihasegu,450 g,meat_fish,Prisma,,meat_minced,meat_fish,meat_fish,meat_minced,high
8085,Rannamoisa Hot Dog Vorstike Kanalihast 455G,Rannamoisa Hot,455 g,meat_fish,Prisma,,pet_other,pet,meat_fish,meat_sausages,medium
6639,Rannamoisa Kalkunikintsuliha Kg,Rannamoisa Kalkunikintsuliha,,meat_fish,"Prisma, Selver",,meat_poultry,meat_fish,meat_fish,meat_poultry,high
3600,Rannamoisa Kalkuniliha Hakitud 400 G,Rannamoisa Kalkuniliha,400 g,meat_fish,"Coop, Prisma, Selver",,meat_poultry,meat_fish,meat_fish,meat_poultry,high
1631,"Rannamoisa Kanamaks, Jahutatud 450G","Rannamoisa Kanamaks,",450 g,meat_fish,"Prisma, Selver",,meat_poultry,meat_fish,meat_fish,meat_poultry,high
4213,Rannamoisa Krõbedad Kanafileešnitslid 180 G,Rannamoisa Krõbedad,180 g,meat_fish,"Coop, Prisma",,meat_poultry,meat_fish,meat_fish,meat_poultry,high
2038,Rannarootsi Ehe Grill-Liha Seavälisfileest 400 G,Rannarootsi Ehe,400 g,meat_fish,"Prisma, Rimi, Selver",,meat_grill_blood_sausages,meat_fish,meat_fish,meat_grill_blood_sausages,medium
1637,Rannarootsi Ehe Triibuliha Soola Ja Musta Pipraga 25,Rannarootsi Ehe,250 g,meat_fish,"Barbora, Coop, Maxima, Prisma, Selver",,spices_basic_salt_pepper,world_spices,meat_fish,meat_other,high
2452,Rannarootsi Jäägriribid Metssealihast Eelküpsetatud,Rannarootsi Jäägriribid,600 g,meat_fish,"Coop, Prisma, Selver",,meat_pork,meat_fish,meat_fish,meat_pork,high
9366,Rännukas rebitud kana ja basiiliku majoneesiga 215 g,Rännukas,215 g,meat_fish,Prisma,,sauces_ketchup_mayo,sauces_oils,meat_fish,meat_poultry,high
2787,Ravioolid Teriyaki kanaga 250 g,Ravioolid Teriyaki,250 g,meat_fish,Prisma,,spices_asian,world_spices,meat_fish,meat_poultry,medium
33866,"Rebitud kanaliha punases kastmes, MAKS&MOORITS, 200 g",Rebitud,200 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_poultry,meat_fish,meat_fish,meat_poultry,high
52393,"Rebitud sealiha BBQ kastmes, MAKS&MOORITS, 200 g",Rebitud,200 g,meat_fish,"Barbora, Coop, Maxima, Prisma, Rimi, Selver",,sauces_marinades,sauces_oils,meat_fish,meat_grill_blood_sausages,medium
121677,RED BAND SWEDISH FISH 100G,RED BAND,100 g,meat_fish,"Coop, Prisma",,other,other,meat_fish,meat_other,low
21012,Reeva kiirnuudlid kanalihamaitselised 60g,Reeva,60 g,meat_fish,"Coop, Prisma, Rimi, Selver",,meat_hams,meat_fish,dry_preserves,dry_pasta_rice,high
