product_id,name,brand,size_text,food_group,stores_sample,current_sub_code,new_sub_code,food_group_corrected
28549,"Marabou Home Style Soft Inside, küpsised, 156 g",Marabou Home,156 g,bakery,Prisma,,bakery_other,bakery
47339,Marmiton glasuuriga kaeraküpsised 300 g,Marmiton,300 g,bakery,"Prisma, Rimi, Selver",,bakery_other,bakery
45845,Marmiton Kaera-Ants krõbedad kaeraküpsised 400 g,Marmiton Kaera-Ants,400 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_other,bakery
46499,Marmiton kaera-choco küpsised 150g,Marmiton,150 g,bakery,"Coop, Prisma, Rimi",,bakery_other,bakery
111373,Marmiton krõbedad kaeraküpsised 150 g,Marmiton,150 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_other,bakery
48749,Marmiton krõbedad küpsised apelsinisukaadiga 150g,Marmiton,150 g,bakery,"Coop, Prisma",,bakery_other,bakery
3315,Marmiton küüslauguleivad ämbris 300g,Marmiton,300 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_other,bakery
48860,Marmiton küüslauguleivad topsis 150 g,Marmiton,150 g,bakery,"Prisma, Rimi, Selver",,bakery_other,bakery
47772,Marmiton Tallinn rosinaküpsised 180 g,Marmiton Tallinn,180 g,bakery,"Coop, Prisma, Selver",,bakery_other,bakery
30104,Marmiton Tallinn rosinaküpsised 350 g,Marmiton Tallinn,350 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_other,bakery
3527,Marmiton topelt küüslaugused leivad 140g,Marmiton,140 g,bakery,Prisma,,bakery_other,bakery
29778,Marta Pagar Kodune Rabarberikook 350 G,Marta Pagar,350 g,bakery,Prisma,,bakery_cakes_pastries,bakery
45771,Marta Pagar Moonisaiake Pumatiga 2x100 G,Marta Pagar,2x100 g,bakery,Prisma,,bakery_buns_croissants,bakery
1114,"Mascarpone, vaarika, granaatõuna saiake 550 g","Mascarpone,",550 g,bakery,Prisma,,bakery_buns_croissants,bakery
22140,Meira kookoshelbed 150g,Meira,150 g,bakery,"Prisma, Selver",,dry_cereals_muesli,dry_preserves
28463,Mesikäpp dops vanillimaitselise täidisega küpsised 210g,Mesikäpp,210 g,bakery,"Coop, Prisma, Selver",,bakery_other,bakery
28554,Milka Lilastick piimašokolaadi küpsised 122 g,Milka Lilastick,122 g,bakery,"Prisma, Selver",,bakery_other,bakery
30920,Milka Sensatsion šokolaaditäidisega küpsised 156 g,Milka Sensatsion,156 g,bakery,"Coop, Prisma, Rimi, Selver",,bakery_other,bakery
