left_chain,left_ext_id,left_name,left_brand,left_size_text,right_chain,right_ext_id,right_name,right_brand,right_size_text,match_reason,match_score
Barbora,https-barbora-ee-toode-skyr-maasika-farmi-300-g,Skyr maasika FARMI 300g,FARMI,,Rimi,4006641,"Farmi skyr maasika, 300g",Farmi,300 g,strong,1.0
Barbora,000000000000013580,Karastusjook SPRITE 500ml,SPRITE,,Rimi,1367111,Sprite karastusjook 500ml,Sprite,500 ml,strong,1.0
Barbora,https-barbora-ee-toode-seahakkliha-rakvere-400-g,"Seahakkliha RAKVERE, 400g",RAKVERE,,Rimi,994444,Seahakkliha Rakvere 400g,Rakvere,400g,strong,1.0
Barbora,000000000000126807,"Jahvatatud kohv Fine Aroma DAVIDOFF,250g",DAVIDOFF,,Rimi,115029,Kohv jahvatatud Davidoff Fine Aroma 250g,Davidoff,250g,strong,1.0
Barbora,https-barbora-ee-toode-multimahlajook-poltsamaa-1-l,Multimahlajook PÕLTSAMAA 1L,PÕLTSAMAA,,Rimi,119549,Põltsamaa multimahlajook 1L,Põltsamaa,1 L,strong,1.0
Barbora,https-barbora-ee-toode-karastusjook-coca-cola-zero-500-ml,Karastusjook COCA-COLA Zero 500ml,COCA-COLA,,Rimi,1350156,Coca-Cola zero karastusjook 500ml,Coca-Cola,500 ml,strong,1.0
Barbora,https-barbora-ee-toode-hummus-klassikaline-gourmet-club-200-g,"Hummus klassikaline GOURMET CLUB,200g",GOURMET CLUB,,Rimi,999304,"Gourmet Club klassikaline hummus, 200g",Gourmet Club,200 g,strong,1.0
Barbora,000000000000139484,Ploominektar AURA 1L,AURA,,Rimi,103603,Aura ploominektar 1L,Aura,1 L,strong,1.0
Barbora,https-barbora-ee-toode-joogijogurt-alma-maasika-nektariini-900-g,"Joogijogurt ALMA maasika-nektariini,900g",ALMA,,Rimi,970389,Joogijogurt maasika-nektariini Alma 900g,Alma,900g,strong,1.0
Barbora,000000000000025059,Multinektar AURA 1L,AURA,,Rimi,101178,Aura multinektar 1L,Aura,1 L,strong,1.0
Barbora,https-barbora-ee-toode-mahetaispiim-mo-saaremaa-oko-3-8-4-4-proc-1-l,"Mahetäispiim MO SAAREMAA Öko 3,8-4,4%,1L",MO SAAREMAA,,Rimi,962042,"Mo Saaremaa Öko mahetäispiim 3,8 - 4,4% 1L",Mo Saaremaa,1 L,strong,1.0
Barbora,000000000000139486,Jõhvikajook AURA 1L,AURA,,Rimi,104406,Aura jõhvikajook 1L,Aura,1 l,strong,1.0
Barbora,https-barbora-ee-toode-johvika-mahlajook-poltsamaa-2-l,Jõhvika mahlajook PÕLTSAMAA 2L,PÕLTSAMAA,,Rimi,181344,Põltsamaa jõhvika mahlajook 2L,Põltsamaa,2 L,strong,1.0
Barbora,https-barbora-ee-toode-voi-alma-82-proc-200-g,"Või ALMA 82%, 200g",ALMA,,Rimi,993950,Alma või 82% 200g,Alma,200 g,strong,1.0
Barbora,https-barbora-ee-toode-energiajook-red-bull-355-ml,Energiajook RED BULL 355ml,RED BULL,,Rimi,1350925,Red Bull energiajook 355ml,Red Bull,355 ml,strong,1.0
Barbora,https-barbora-ee-toode-tomatimahl-poltsamaa-1-l,Tomatimahl PÕLTSAMAA 1L,PÕLTSAMAA,,Rimi,101257,Põltsamaa tomatimahl 100% 1L,Põltsamaa,1 l,strong,1.0
Barbora,https-barbora-ee-toode-taispiimajogurt-alma-ahjuouna-350-g,"Täispiimajogurt ALMA ahjuõuna, 350g",ALMA,,Rimi,963445,Täispiimajogurt ahjuõuna Alma 350g,Alma,350g,strong,1.0
Barbora,https-barbora-ee-toode-kirsijook-aura-1-l,Kirsijook AURA 1L,AURA,,Rimi,160676,Aura kirsijook 1L,Aura,1 L,strong,1.0
Barbora,https-barbora-ee-toode-kaerajook-alpro-1-l,"Kaerajook ALPRO, 1l",ALPRO,,Rimi,966544,"Alpro kaerajook, 1l",Alpro,1 l,strong,1.0
Barbora,https-barbora-ee-toode-marjajook-poltsamaa-1-l,Marjajook PÕLTSAMAA 1L,PÕLTSAMAA,,Rimi,167211,Põltsamaa marjajook 1L,Põltsamaa,1 l,strong,1.0
Barbora,000000000001260982,"Mango sorbetipallid MINI MELTS, 72g",MINI MELTS,,Rimi,976969,Mango sorbetipallid Mini Melts 72g,Mini Melts,72g,strong,1.0
Barbora,https-barbora-ee-toode-multimahlajook-poltsamaa-200-ml,Multimahlajook PÕLTSAMAA 200ml,PÕLTSAMAA,,Rimi,119550,Põltsamaa multimahlajook 200ml,Põltsamaa,200 ml,strong,1.0
Barbora,https-barbora-ee-toode-hele-ciabatta-eesti-pagar-300-g,Hele Ciabatta EESTI PAGAR 300g,EESTI PAGAR,,Rimi,4000091,"Eesti Pagar Ciabatta hele, 300g",Eesti Pagar,300 g,strong,1.0
Barbora,https-barbora-ee-toode-taispiim-farmi-3-8-4-2-proc-1-l,"Täispiim FARMI 3,6-4,2%, 1L",FARMI,,Rimi,911088,"Farmi täispiim 3,6%-4,2%, 1l",Farmi,1 l,strong,1.0
Barbora,22038,"Sinihallitusjuust ROYAL BLUE, 100g",ROYAL BLUE,,Rimi,996908,Royal Blue sinihallitusjuust 100g,Royal Blue,100 g,strong,1.0
Barbora,https-barbora-ee-toode-poolsuitsuvorst-rakvere-350-g,"Poolsuitsuvorst RAKVERE, 350g",RAKVERE,,Rimi,915570,Poolsuitsuvorst Rakvere 350g,Rakvere,350g,strong,1.0
Barbora,https-barbora-ee-toode-johvikajook-poltsamaa-1-l,Jõhvikajook PÕLTSAMAA 1L,PÕLTSAMAA,,Rimi,104042,Põltsamaa jõhvikajook 1L,Põltsamaa,1 l,strong,1.0
Barbora,https-barbora-ee-toode-sulatatud-juust-valio-forte-juustu-185-g,"Sulatatud juust VALIO Forte juustu,185g",VALIO,,Rimi,998107,Valio sulatatud juust Forte juustu 185g,Valio,185 g,strong,1.0
Barbora,https-barbora-ee-toode-taisterasepik-eesti-pagar-500-g,"Täisterasepik EESTI PAGAR, 500 g",EESTI PAGAR,,Rimi,930282,Eesti Pagar Täisterasepik 500 G,Eesti Pagar,500 g,strong,1.0
Barbora,https-barbora-ee-toode-klassikaline-broilerirulaad-tallegg-400-g,Tallegg klassikaline kanarulaad 400g,TALLEGG,,Rimi,276651,Kanarulaad klassikaline Tallegg  400g,Tallegg,400g,strong,1.0
Barbora,https-barbora-ee-toode-kohvioad-selezione-crema-segafredo-1-kg,Kohvioad Selezione Crema SEGAFREDO 1kg,SEGAFREDO,,Rimi,1002288,Kohvioad Segafredo Selezione Crema 1kg,Segafredo,1kg,strong,1.0
Barbora,https-barbora-ee-toode-ploominektar-poltsamaa-1-l,Ploominektar PÕLTSAMAA 1L,PÕLTSAMAA,,Rimi,117532,Põltsamaa ploominektar 1L,Põltsamaa,1 L,strong,1.0
Barbora,https-barbora-ee-toode-seemneleib-kodu-fazer-280-g,"Seemneleib Kodu FAZER, 280g",FAZER,,Rimi,4008154,Kodu Seemneleib Fazer 280g,Fazer,280g,strong,1.0
Barbora,https-barbora-ee-toode-juustuvorst-woro-600-g,"Juustuvorst WÕRO, 600g",WÕRO,,Rimi,4002383,Juustuvorst Wõro 600g,Wõro,600g,strong,1.0
Barbora,https-barbora-ee-toode-aloe-vera-jook-aleo-premium-1-5-l,Aloe vera jook ALEO Premium 1.5L,ALEO,,Rimi,1355181,"Aloe Vera jook Aleo Premium 0,5l",Aleo,"0,5l",strong,1.0
Barbora,https-barbora-ee-toode-sudamesepik-taistera-fazer-300-g,"Südamesepik täistera FAZER, 300g",FAZER,,Rimi,996811,"Südamesepik täistera, FAZER, 300g",Määramata,,strong,1.0
Barbora,https-barbora-ee-toode-viiner-ehe-rannarootsi-330-g,"Viiner Ehe RANNAROOTSI, 330g",RANNAROOTSI,,Rimi,290520,Rannarootsi Ehe Viiner 330G,Rannarootsi Ehe,330 g,strong,1.0
Barbora,https-barbora-ee-toode-punane-sibul-kg,"Punane sibul, kg",,,Rimi,211266,Punane sibul kg,Määramata,,strong,1.0
Barbora,https-barbora-ee-toode-proteiinijogurt-tere-fit-mustika-150-g,"Proteiinijogurt TERE Fit mustika, 150g",TERE,,Rimi,4005252,Tere FIT Proteiinijogurt mustika 150g,Tere FIT,150 g,strong,1.0
Barbora,https-barbora-ee-toode-suitsuvorst-tamula-woro-350-g,"Suitsuvorst Tamula WÕRO,350g",WÕRO,,Rimi,4004777,Suitsuvorst Tamula Wõro 350g,Woro,350g,strong,1.0
Barbora,000000000000180989,"Porrulauk, kg",,,Rimi,211259,"Porrulauk, kg",Määramata,,strong,1.0
Barbora,https-barbora-ee-toode-jarlepa-kotlet-tallegg-480-g,"Järlepa kotlet TALLEGG, 480g",TALLEGG,,Rimi,907113,Tallegg Järlepa Kotlet 480G,Tallegg Järlepa,480 g,strong,1.0
