left_chain,left_ext_id,left_name,left_brand,left_size_text,right_chain,right_ext_id,right_name,right_brand,right_size_text,match_reason,match_score
Barbora,https-barbora-ee-toode-kanapasta-koorene-presto-300-g,Kanapasta koorene PRESTO 300g,SALVEST,,Prisma,https://prismamarket.ee/en/toode/presto-koorene-kanapasta-300g/4740073001523,Presto koorene kanapasta 300g,Presto,300 g,strong,1.0
Barbora,https-barbora-ee-toode-sulatatud-juust-valio-185-g,"Sulatatud juust VALIO, 185g",VALIO,,Prisma,https://prismamarket.ee/en/toode/valio-sulatatud-juust-185g/4740553692609,Valio sulatatud juust 185g,Valio,185 g,strong,1.0
Barbora,https-barbora-ee-toode-mahetaispiim-mo-saaremaa-oko-3-8-4-4-proc-1-l,"Mahetäispiim MO SAAREMAA Öko 3,8-4,4%,1L",MO SAAREMAA,,Prisma,https://prismamarket.ee/en/toode/mo-saaremaa-oko-mahetaispiim-3-8-4-4-1l/4740153600004,"Mo Saaremaa Öko mahetäispiim 3,8 - 4,4% 1L",Mo Saaremaa,1 L,strong,1.0
Barbora,https-barbora-ee-toode-viru-sink-rakvere-300-g-viil,"Viru sink RAKVERE,300g viil",RAKVERE,,Prisma,https://prismamarket.ee/en/toode/rakvere-viru-sink-viil-300g/4740003016863,Rakvere Viru Sink Viil 300G,Rakvere Viru,300 g,strong,1.0
Barbora,000000000000181175,"Arbuus, kg",,,Prisma,https://prismamarket.ee/en/toode/arbuus/2060494500002,Arbuus,Arbuus,,strong,1.0
Barbora,https-barbora-ee-toode-kanakarri-riisiga-presto-300-g,Kanakarri riisiga PRESTO 300g,,,Prisma,https://prismamarket.ee/toode/presto-kanakarri-riisiga-300g/4740073001042,Presto kanakarri riisiga 300g,Presto,300 g,strong,1.0
Barbora,000000000000360117,Köögiviljamahl CIDO 1L,CIDO,,Prisma,https://prismamarket.ee/toode/cido-koogiviljamahl-100-1l/4750042804338,Cido köögiviljamahl 100% 1L,Cido,1 l,strong,1.0
Barbora,000000000000025059,Multinektar AURA 1L,AURA,,Prisma,https://prismamarket.ee/en/toode/aura-multinektar-1l/4740051004317,Aura multinektar 1L,Aura,1 L,strong,1.0
Barbora,000000000000360117,Köögiviljamahl CIDO 1L,CIDO,,Prisma,https://prismamarket.ee/toode/cido-koogiviljamahl-100-1l/4750042804338,Cido köögiviljamahl 100% 1L,Cido,1 l,strong,1.0
Barbora,000000000000038287,Cognac HENNESSY VS 40% 350ml,HENNESSY,,Prisma,https://prismamarket.ee/en/toode/hennessy-vs-cognac-350ml/3245990250302,Hennessy VS Cognac 350ml,Hennessy VS,350 ml,strong,1.0
Barbora,000000000000139484,Ploominektar AURA 1L,AURA,,Prisma,https://prismamarket.ee/en/toode/aura-ploominektar-1l/4740051004331,Aura ploominektar 1L,Aura,1 L,strong,1.0
Barbora,https-barbora-ee-toode-soolapeekon-noo-kg,"Soolapeekon NÕO,kg",NÕO,,Prisma,https://prismamarket.ee/en/toode/soolapeekon-kg/2357461600002,"Soolapeekon, NÕO, kg",Soolapeekon,,strong,1.0
Barbora,000000000000062805,"Kaalikas, kg",,,Prisma,https://prismamarket.ee/en/toode/kaalikas/2060510300005,Kaalikas,Kaalikas,,strong,1.0
Barbora,https-barbora-ee-toode-suitsutatud-seakeel-rakvere-kg,"Suitsutatud seakeel RAKVERE, kg",RAKVERE,,Prisma,481296,Rakvere Suitsutatud Seakeel,Rakvere Suitsutatud,,strong,1.0
Barbora,https-barbora-ee-toode-punane-kapsas-kg,"Punane kapsas, kg",,,Prisma,https://prismamarket.ee/toode/punane-kapsas/2060523600000,Punane kapsas,Punane,,strong,1.0
Barbora,000000000000139484,Ploominektar AURA 1L,AURA,,Prisma,https://prismamarket.ee/en/toode/aura-ploominektar-1l/4740051004331,Aura ploominektar 1L,Aura,1 L,strong,1.0
Barbora,https-barbora-ee-toode-hummus-klassikaline-gourmet-club-200-g,"Hummus klassikaline GOURMET CLUB,200g",GOURMET CLUB,,Prisma,https://prismamarket.ee/en/toode/gourmet-club-klassikaline-hummus-200g/4740670119799,"Gourmet Club klassikaline hummus, 200g",Gourmet Club,200 g,strong,1.0
Barbora,https-barbora-ee-toode-karastusjook-coca-cola-500-ml,Karastusjook COCA-COLA 500ml,COCA-COLA,,Prisma,https://prismamarket.ee/en/toode/coca-cola-karastusjook-500ml/0000047402126,Coca-Cola karastusjook 500ml,Coca-Cola,500 ml,strong,1.0
Barbora,https-barbora-ee-toode-hapukoor-alma-20-proc-500-g,"Hapukoor ALMA 20%, 500g",ALMA,,Prisma,https://prismamarket.ee/en/toode/alma-hapukoor-10-500g/4740125410013,Alma hapukoor 10% 500g,Alma,500 g,strong,1.0
Barbora,https-barbora-ee-toode-karastusjook-coca-cola-zero-500-ml,Karastusjook COCA-COLA Zero 500ml,COCA-COLA,,Prisma,https://prismamarket.ee/toode/coca-cola-zero-karastusjook-500ml/5449000131836,Coca-Cola zero karastusjook 500ml,Coca-Cola,500 ml,strong,1.0
Barbora,https-barbora-ee-toode-kohuke-tere-vanilli-laktoosivaba-40-g,"Kohuke TERE vanilli laktoosivaba,40g",TERE,,Prisma,https://prismamarket.ee/en/toode/kohuke-vanilli-laktoosivaba-40g/0000047434059,Tere Kohuke vanilli laktoosivaba 40g,Tere Kohuke,40 g,strong,1.0
Barbora,https-barbora-ee-toode-vaarika-mustika-smuuti-pai-280-ml,"Vaarika-mustika smuuti PAI, 280ml",PAI,,Prisma,https://prismamarket.ee/en/toode/pai-vaarika-mustika-smuuti-280ml/4740029052708,Pai vaarika-mustika smuuti 280ml,Pai,280 ml,strong,1.0
Barbora,https-barbora-ee-toode-koorevoi-farmi-82-proc-150-g,"Koorevõi FARMI 82%, 150g",FARMI,,Prisma,https://prismamarket.ee/en/toode/koorevoi-82-150g/4740036141440,"Farmi Koorevõi 82%, 150g",Farmi Koorevõi,150 g,strong,1.0
Barbora,000000000000330086,"Füüsal, 100g",,,Prisma,https://prismamarket.ee/en/toode/fuusal-100-g/4740199000158,Füüsal 100g,Füüsal,100 G,strong,1.0
Barbora,https-barbora-ee-toode-riisipuder-mamma-300-g,Riisipuder MAMMA 300g,MAMMA,,Prisma,https://prismamarket.ee/toode/mamma-riisipuder-300g/4740184602428,Mamma Riisipuder 300G,Mamma Riisipuder,300 g,strong,1.0
Barbora,https-barbora-ee-toode-juustukaste-mo-saaremaa-400-g,"Juustukaste MO SAAREMAA, 400g",MO SAAREMAA,,Prisma,https://prismamarket.ee/en/toode/mo-saaremaa-juustukaste-400g/4740153200051,Mo Saaremaa Juustukaste 400g,Mo Saaremaa,400 g,strong,1.0
Barbora,https-barbora-ee-toode-jarlepa-kotlet-tallegg-480-g,"Järlepa kotlet TALLEGG, 480g",TALLEGG,,Prisma,https://prismamarket.ee/en/toode/tallegg-jarlepa-kotlet-480g/4740046007347,Tallegg Järlepa Kotlet 480G,Tallegg Järlepa,480 g,strong,1.0
Barbora,000000000000811515,"Marineeritud kukeseen, 500g",EESTI AND,,Prisma,124413,Marineeritud kukeseen 500g,Marineeritud,500 g,strong,1.0
Barbora,000000000001079974,Marineeritud šampinjonid 500g,EESTI AND,,Prisma,https://prismamarket.ee/en/toode/marineeritud-sampinjonid-500g/4742798003219,Marineeritud šampinjonid 500g,Marineeritud,500 g,strong,1.0
Barbora,https-barbora-ee-toode-proteiinijogurt-tere-fit-mustika-150-g,"Proteiinijogurt TERE Fit mustika, 150g",TERE,,Prisma,125463,Tere FIT Proteiinijogurt mustika 150g,Tere FIT,150 g,strong,1.0
Barbora,https-barbora-ee-toode-juust-eesti-e-piim-light-viilutatud-300-g,"Juust Eesti E-PIIM light viilutatud,300g",E-PIIM,,Prisma,https://prismamarket.ee/en/toode/e-piim-eesti-juust-viilutatud-300g/4740142004196,"E-Piim Eesti juust viilutatud, 300g",E-Piim Eesti,300 g,strong,0.8571
Barbora,000000000000025058,Tomatimahl AURA 1L,AURA,,Prisma,https://prismamarket.ee/en/toode/aura-tomatimahl-1l/4740051004287,Aura tomatimahl 1L,Aura,1 l,strong,1.0
Barbora,000000000000025058,Tomatimahl AURA 1L,AURA,,Prisma,https://prismamarket.ee/en/toode/aura-tomatimahl-1l/4740051004287,Aura tomatimahl 1L,Aura,1 l,strong,1.0
Barbora,https-barbora-ee-toode-maasikajook-limpa-250-ml,Maasikajook LIMPA 250ml,LIMPA,,Prisma,https://prismamarket.ee/toode/limpa-maasikajook-250ml/4740098091271,Limpa maasikajook 250ml,Limpa,250 ml,strong,1.0
Barbora,https-barbora-ee-toode-multimahlajook-poltsamaa-1-l,Multimahlajook PÕLTSAMAA 1L,PÕLTSAMAA,,Prisma,https://prismamarket.ee/en/toode/poltsamaa-multimahlajook-1l/4740029050070,Põltsamaa multimahlajook 1L,Põltsamaa,1 L,strong,1.0
Barbora,https-barbora-ee-toode-krevetid-maxi-soolvees-vici-200-g,"Krevetid Maxi soolvees VICI, 200g",VICI,,Prisma,https://prismamarket.ee/en/toode/vici-krevetid-maxi-soolvees-100200g/4770190065986,"Vici Krevetid Maxi, Soolvees 100/200G",Vici Krevetid,200 g,strong,1.0
Barbora,000000000000099158,Õunamahl AURA 100% 1L,AURA,,Prisma,https://prismamarket.ee/en/toode/aura-ounamahl-1l/4740051004294,Aura õunamahl 1L,Aura,1 l,strong,1.0
Barbora,https-barbora-ee-toode-taispiim-alma-3-8-4-2-proc-0-5-l,"Täispiim ALMA 3,8-4,2%, 0.5L",ALMA,,Prisma,https://prismamarket.ee/en/toode/alma-taispiim-3-8-4-2-0-5l/4740125120332,"Alma täispiim 3,8-4,2% 0,5l",Alma,0.5 l,strong,1.0
Barbora,000000000000811515,"Marineeritud kukeseen, 500g",EESTI AND,,Prisma,124413,Marineeritud kukeseen 500g,Marineeritud,500 g,strong,1.0
Barbora,https-barbora-ee-toode-kodujuust-farmi-hapukoorega-330-g,"Kodujuust FARMI hapukoorega, 330g",FARMI,,Prisma,https://prismamarket.ee/toode/farmi-kodujuust-hapukoorega-330g/4740113090401,FARMI kodujuust hapukoorega 330g,FARMI,330 g,strong,1.0
Barbora,https-barbora-ee-toode-magus-apelsininektar-aura-1-l,Magus apelsininektar AURA 1L,AURA,,Prisma,https://prismamarket.ee/en/toode/aura-magus-apelsininektar-1l/4740051476985,Aura magus apelsininektar 1L,Aura,1 l,strong,1.0
Barbora,https-barbora-ee-toode-jaatisetuutu-marmiton-120-g,Jäätisetuutu MARMITON 120g,MARMITON,,Prisma,https://prismamarket.ee/toode/marmiton-jaatisetuutu-120g/4742194000652,Marmiton jäätisetuutu 120g,Marmiton,120 g,strong,1.0
Barbora,https-barbora-ee-toode-suitsuposk-noo-kg,"Suitsupõsk NÕO, kg",NÕO,,Prisma,https://prismamarket.ee/en/toode/noo-suitsuposk-1-kg/2357418500003,Nõo Suitsupõsk 1 Kg,Nõo Suitsupõsk,1 kg,strong,1.0
